MapPhase	ShufflePhase	ReducePhase	Finalize	Total
3.8960015773773193, 1.9941580295562744, 2.6672515869140625, 0.00167083740234375, 8.55908203125
2.8648500442504883, 1.925339698791504, 1.5686824321746826, 0.0017082691192626953, 6.3605804443359375
2.9033429622650146, 1.9641408920288086, 0.6103479862213135, 0.001714468002319336, 5.479546308517456
2.68725848197937, 1.9322967529296875, 0.622100830078125, 0.0016582012176513672, 5.243314266204834
2.890521764755249, 2.1522183418273926, 0.5863649845123291, 0.0025382041931152344, 5.631643295288086
2.779557704925537, 2.1521501541137695, 2.0158870220184326, 0.0025069713592529297, 6.950101852416992
2.776043653488159, 2.0347297191619873, 0.5809535980224609, 0.002196788787841797, 5.393923759460449
2.7584478855133057, 2.0308961868286133, 0.6189558506011963, 0.0020287036895751953, 5.41032862663269
2.6616783142089844, 1.9566826820373535, 0.5870373249053955, 0.0019044876098632812, 5.207302808761597
2.6824288368225098, 1.9631798267364502, 4.5885021686553955, 0.0018849372863769531, 9.235995769500732
3.1076695919036865, 1.9600865840911865, 2.7338337898254395, 0.0014851093292236328, 7.803075075149536
2.9775869846343994, 1.945115566253662, 0.5429694652557373, 0.0015261173248291016, 5.467198133468628
2.7275140285491943, 1.9925522804260254, 2.1207451820373535, 0.0016908645629882812, 6.8425023555755615
3.2756364345550537, 1.9814836978912354, 1.3558130264282227, 0.0016050338745117188, 6.614538192749023
2.6654412746429443, 1.9346168041229248, 0.5566952228546143, 0.0015528202056884766, 5.158306121826172
2.710087299346924, 1.9061834812164307, 0.5492241382598877, 0.0015649795532226562, 5.167059898376465
2.678971290588379, 1.965928316116333, 0.5393497943878174, 0.0019123554229736328, 5.186161756515503
2.671576738357544, 2.034790277481079, 1.8880608081817627, 0.0018508434295654297, 6.596278667449951
2.9313278198242188, 2.138165235519409, 1.8697891235351562, 0.0016753673553466797, 6.940957546234131
2.833521842956543, 1.9049136638641357, 0.5127847194671631, 0.0014944076538085938, 5.25271463394165
